,name,icon_href,date,text,stars,answer
15,Роман,https://avatars.mds.yandex.net/get-yapic/21493/enc-4a2fdc5fbb550370d313a70636455ef3874d4fb0b869923f5ac9fd247e8a816c/islands-68,2023-06-17 17:18:44,"Был там утром,надо было закрыть кредитку, у них такая тупость, что закрыть её окончательно без посещения отделения нельзя, людей особо не было, терминал электронной очереди не работал, но приняли меня быстро, специалист там что-то сделала, потом пара нажатий в приложении и всё было сделано. Спрашивается: а почему нельзя это было сделать самому без посещения отделения? Специалист попалась грамотная, вежливая",4,"Роман, благодарим вас за обратную связь. Приятно, что отметили наши плюсы 👍
Закрытие счета производится только по заявлению в офисе Банка, которое подается отдельно, спустя 10 дней после оформления заявления на закрытие карты."
16,Виталий Жуков,,2023-04-19 11:26:28,"Приехал в банк с одобренным автокредитом.
Ожидание в электронную очередь составила 42 минуты, но это не самое страшное,менеджер старший как было написано на бейджике, крупная женщина оказалась некомпетентна обсалютно в моем вопросе, созванивалась с другим офисом по моему вопросу, мало того что не смогла оформить кредит к выдаче,посоветовала решить самому через втб онлайн по ссылку, по итогу закрыла мою заявку как отказ клиента от кредита.Итог кредита одобренного больше нет пришлось подавать заявку заново пришел отказ. Несоветую данный офис.",1,"Огорчены, что вы оцениваете опыт работы с нашим Банком как отрицательный. Мы не оставим без внимания ваш отзыв и продолжим работу в целях улучшения сервисов и качества обслуживания.
Каждую заявку Банк рассматривает индивидуально на основании предоставленных клиентом сведений и документов. Он вправе отказать в выдаче кредита при принятии окончательного решения. Простите за возможные неудобства. Надеемся, что в дальнейшем мы сможем сделать для вас интересное предложение 👌"
17,Женя,https://avatars.mds.yandex.net/get-yapic/20706/enc-bee034cd6d993090bcf74deb59e1c753/islands-68,2024-04-02 08:53:11,"Была в отделении , понравилось обслуживание.Очереди как пишут не было! Большое
 спасибо за обслуживание",5,"Спасибо, нам очень приятно получать обратную связь 💙"
18,ТАТЬЯНА NIKOLAEVA,https://avatars.mds.yandex.net/get-yapic/48449/DLhQvOiy946HY48cksSKbWsJgI-1/islands-68,2023-07-31 19:46:23,"Хороший банк. Быстрое обслуживание. Приятный, вежливый персонал. Быстро помогли решить проблему",5,"Рады, что вам понравилось. Не зря стараемся 😃"
19,Мир С.,https://avatars.mds.yandex.net/get-yapic/39803/zxXwevQC8RexYvImuR1fC2BkYj8-1/islands-68,2023-05-15 09:01:47,"Недавно нобходимо было стать клиентом ВТБ. Скачала программу, в программе сразу же прикрепилась временная цифровая карта, заказала тут же дебетовую неизменную, получила ее в этот же день в ближайшем офисе ФМР. Клиенты были, но очереди не было. У меня был вопрос не по карте, специалист пригласила руководителя, который всё пояснил. Всё понравилось. Рекомендую!",5,"Так приятно, что вы по достоинству оценили нашу работу! Это очень ценно для нас. Постараемся и дальше соответствовать вашей пятерке))"
20,Виктор Ребров,https://avatars.mds.yandex.net/get-yapic/21493/enc-37a63891c268e63cb4bb94a48f338613b13cbce7169a826da22f1848078d0afb/islands-68,2024-04-03 09:59:50,"Час в очереди, ни один человек не прошел. Зашел просто получить карту, потерял кучу времени, карту не получил",1,"Искренне огорчены, что вам пришлось столкнуться с трудностями.

Если получение карты для вас актуально, просим направить на наш адрес SMedia@vtb.ru ваши ФИО, дату рождения и контактный номер телефона. В теме письма необходимо указать «Яндекс, Краснодар, улица Тургенева, 138/3, 03.04.24"
21,Ирина Иваненко,https://avatars.mds.yandex.net/get-yapic/27503/jMMycH2dJcZO6QOA4DMHUYBwYGk-1/islands-68,2022-09-14 17:51:20,"Электронная очередь не работала ни разу за 2 недели посещения этого банка. Открывала дебетовую карту ВТБ, оформляла доставку курьером. 3 дня мне не могли сказать, когда будет доставка. На четвертый день позвонил курьер и сказал, что за картой надо приехать в офис банка, доставки не будет.🤦🏻‍♀️ Чтобы сменить номер телефона, который привязан к карте, пришлось ездить 2 раза. Сначала писала заявление на смену номера, меня заверили, что номер сменится в течение суток. Через 3 суток номер так и не сменился, пришлось ехать опять. Ужасный банк и обслуживание такое же. Не советую связываться.",2,"Спасибо, что поделились с нами. Проведем проверку в отделении и обсудим с руководителем имеющиеся проблемы, чтобы в дальнейшем обслуживание в Банке не доставляло Вам неудобства."
22,Антон Копаевский,https://avatars.mds.yandex.net/get-yapic/51169/0n9BkFJAoLUglsMRncrPpb5bUw-1/islands-68,2023-06-27 07:59:25,От посещения данного отделения осталось положительное впечатление.Сотруднмк обслуджил быстро и дал квалифицированные ответы на интересующие пеня вопросы.,5,"Антон, рады, что вам понравилось. Не зря стараемся 😃"
23,Alik polsovotel,https://avatars.mds.yandex.net/get-yapic/38135/UmSh5shHLBYqU1MjJ9HlxDlAfI-1/islands-68,2023-12-02 14:04:38,Да всё нормально есть большой МИНУС нет кассы деньги не получишь,5,"Благодарим за 5 ⭐

Да, действительно, не во всех отделениях есть кассовое обслуживание, но при этом наши клиенты могут дистанционно проводить операции в личном кабинете ВТБ Онлайн. А для операций с наличными денежными средствами — пользоваться банкоматами ВТБ и банков-партнёров.

Отсутствие кассы не влияет на оказание полного спектра оказываемых услуг."
24,Светлана Смеричинская,,2023-05-09 19:49:22,Обслуживание отличное!! Время ожидания минимальное! Отношение к клиентам хорошее! Супер банк!!,5,"Светлана, спасибо за теплые слова. Довольные клиенты - наша лучшая награда."
25,ОЛЬГА Коу,,2023-08-18 16:42:56,"Не работает электронная очередь, уже не в первый раз талоны высвечиваются сами по себе а очередь живая🤦‍♀️",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Обязательно организуем проверку на основании ваших замечаний вместе с его руководителем и примем необходимые меры.
Благодарим вас за отзыв."
26,Алик Пользователь,https://avatars.mds.yandex.net/get-yapic/27232/4f84KII268jcUwpAKln47qdAYik-1/islands-68,2022-11-08 18:56:27,Был сегодня не дай бог простоял час хотел деньги снять оказалось класса два месяца не работает электрнная очередь кстати на двери кассы есть листок что она не работает. Снять деньги пришлось ехать в ройон красной площади,2,"Поверьте, мы всегда стремимся быть лучше. Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
27,Константин Игошин,,2022-08-19 17:37:30,"Просто - какой-то назад в СССР! Электронная очередь не работает, простоял около часа, но не продвинулся вообще! При этом одна из операторов ушла на обед, остальные две сетовали на то, что проводят очень долгие и сложные операции. Ну не час же на одного клиента!!! Плюнул и ушёл, поняв, что такими темпами не успею до закрытия филиала…",1,"Константин, такое время ожидания просто недопустимо. Незамедлительно организуем встречу с руководителем. Проведем проверку для выявления причин такого ожидания. Примите наши извинения."
28,Фаррух Эргашалиевич,,2024-02-16 06:46:44,Хорошее отделение всем советую,5,Спасибо за положительный отзыв. Ваш комфорт - наша основная задача 👌
29,Владимир Тарасов,,2021-12-27 17:46:36,"Начнём с того, что пришлось забрать карту в отделении, чтобы активировать её и иметь возможность переводить монеты, ибо так бы я никогда в жизни не пошел
Как всегда, бабулька залетела без очереди, понимая, что ей за это ничего не будет. Ну ладно, дождался завершения обслуживания наглого клиента и подошел к сотруднику банка. Надо сказать, что отнёсся сотрудник с понимаем моей проблемы и отправлять за новым талоном меня не стал — да и не пошёл бы я принципиально
Обслуживание ОЧЕНЬ долгое, причём это не вина сотрудников, а абсолютно не логичная работа отделения в целом: процессы далеки от оптимизации 
После часа, проведённого в отделении, обнаружил, что мой зонт, стоявши в углу, чтобы никому не мешать и не пачкать пол, таинственным образом пропал. Как выяснилось, его прихватила ещё одна бабулька — бабку можно понять, тяжелое советское детство
Заслуженная одна звезда отделению и пять звёзд сотрудникам
Адекватных людей с Наступающим :Р",1,
30,Михаил Св,https://avatars.mds.yandex.net/get-yapic/63256/ewhvpqKosSCxlKCDw532BYNo7FE-1/islands-68,2024-03-04 06:34:57,Менеджер попался на указанную оценку. а так пойдет,1,"Будем благодарны, если расскажете подробнее, с какой ситуацией пришлось столкнуться. Не оставим без внимания и во всем разберёмся 👌"
31,Денис Дроздов,,2023-06-19 13:44:35,"Обслуживают ОЧЕНЬ долго. Просидел 15 минут, прошло 2 человека. Передо мною было ещё 3, не стал тратить время",2,"Денис, спасибо за отзыв. Поверьте, мы работаем над увеличением скорости обслуживания. Надеемся, что при следующем визите вы уже сможете оценить, как изменилась ситуация. Приносим извинения за возможные неудобства."
32,Евгений Стефанов,,2022-05-23 10:19:49,"Открывал мир ,пришел забрать прошло быстро,но пришлось вернуться так как карта не подключалась к мир пей через 1час народу было много долго стоял проблему решили и то только позвонив в Москву,почему нельзя было решить через приложение",4,
33,Ольга Владимировна,https://avatars.mds.yandex.net/get-yapic/27274/KWEOGYlVOhz2m03ptRlrdbXpYw-1/islands-68,2023-03-30 14:30:41,"Довольна данным отделением банка , сотрудник оперативно помог разрешить важный вопрос.",5,"Ольга, огромное спасибо за приятный отклик 💛 Рады, что смогли помочь в решении вопроса 😉"
34,Николай,https://avatars.mds.yandex.net/get-yapic/27274/rhaFZ81KRAowvyaq5rJwk8r3rNo-1/islands-68,2023-10-18 14:21:59,Постоянно загруженное отделение,3,"Николай, поверьте, мы принимаем меры для того, чтобы время ожидания было минимальным. Проведем проверку в отделении и обсудим с руководителем данную проблему. Надеемся, что в дальнейшем мы не заставим вас ждать."
35,Оксана Тихая,https://avatars.mds.yandex.net/get-yapic/62162/1MOkiyNFyrOpkgMeh6DuwpifEc-1/islands-68,2022-08-07 17:29:29,"Обслуживание ужасное, в очереди просидела 1час,за это время 5 челочек за мной просто ушли. Все зависает, 1 человека принимают 2-2,5часа.Как так можно? При мне, женщине открывали карту 2часа.ужасное отделение, не советую",1,"Такое долгое ожидание действительно не красит нас, спасибо вам за сигнал. Обязательно проработаем этот вопрос с директором офиса и примем меры, чтобы в дальнейшем избежать таких ситуаций. Примите наши извинения за ожидание."
36,Евгения,https://avatars.mds.yandex.net/get-yapic/45566/CG0tPDZNeGXUx2fJzoP5kzG4qA-1/islands-68,2023-02-28 17:57:52,"Быстро решили мой вопрос несмотря на то, что офис обслуживает только физ. лиц. Перезвонили в течение получаса.",5,"Огромное спасибо за приятный отклик 💛 Рады, что смогли помочь в решение вопроса 😉"
37,Анна Брацило,https://avatars.mds.yandex.net/get-yapic/53031/AQ45SDClsCwnHCWf1zDuxdyo-1/islands-68,2023-12-22 04:00:16,Нет кассового обслуживания,4,"Благодарим за обратную связь. Да, действительно, не во всех отделениях есть кассовое обслуживание.
Информацию о наличии кассового узла можно уточнить на сайте Банка: vtb.ru/about/offices/ или по звонку в наш контактный центр на короткий номер 1000 с мобильного."
38,Александр Н.,,2021-06-15 09:04:21,"Очень медленно. Долгое обслуживание, сотрудники всегда отвлекаются, своей работы не знают. При возникновении малейшей проблемы очень долго не решают, а то и вовсе не могут решить, потому что не знают. Отправляют в другие отделения, уверяя что проблему решили, а на самом деле ни сотрудник, ни руководитель своей работы не знают. Придумывают какие-то новые правила, в общем очень плохо, лучше сразу ехать в другие отделения. Из трёх окон работает одно, иногда два. Сотрудник-операционист занимает обзвоном клиентов. Также сотрудники сами берут талоны очереди, видимо для увеличения очередей и для своего отдыха.",1,
39,miggyramone,https://avatars.mds.yandex.net/get-yapic/31078/T2d8hzByuJsFpFzo9XH7qpO0iFU-1/islands-68,2022-08-26 12:32:50,"Абсолютно некомпетентные сотрудники с нулевыми навыками работы. Не смогли корректно открыть счёт, в итоге всю неделю бегаем по банкам из-за их косяков в обыденной операции",1,"Примите извинения за неудобства. Согласимся, что ошибок быть не должно. Мы обязательно обсудим с руководителем и сотрудниками данную ситуацию. Надеемся, что в дальнейшем обслуживание будет соответствовать вашим ожиданиям."
40,Василий,,2023-04-24 09:56:51,"Ужасный персонал, сегодня был в этом отделении сотрудница совсем не знает свою работу.",1,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
41,я я,,2023-07-21 12:30:11,"сотрудники приветливые, но мне к сожалению не помогли",4,"Хотели бы разобраться в ситуации, с которой вы столкнулись в офисе. Расскажите, пожалуйста, подробнее. Обязательно изучим информацию и примем меры 👌"
42,Надежда Бойковв,,2023-02-06 17:50:39,"Все замечательно, добрые отзывчатые работники.",5,Спасибо за такие приятные слова. Всегда Вам рады помочь 💪
43,Ксантия Ксант,https://avatars.mds.yandex.net/get-yapic/62162/lTXXxmRdsGz6Y0KI3vQG2PE-1/islands-68,2023-03-17 07:15:49,Хорошее отделение. Отзывчивый персонал.,5,"Рады, что вам понравилось. Ждем вас снова 😃"
44,Василий Еськов,https://avatars.mds.yandex.net/get-yapic/37154/0lE0zW1iad5ja6dQNy8dAXF2Ik-1/islands-68,2023-02-01 11:55:13,Мне понравилось быстро сделали карту все понятно объяснили,4,"Благодарим за положительный отзыв работы. Рады, что вы остались довольны 🙂"
45,Валерий Прынь,https://avatars.mds.yandex.net/get-yapic/49368/xgpGWP3i6qy3Aj1aNWXtDy32fmA-1/islands-68,2022-04-29 03:41:37,"Офис не большой отсюда ограниченное количество персонала а значит довольно часто длинная очередь, сотрудники вежливые.",4,
46,Константин К.,https://avatars.mds.yandex.net/get-yapic/64336/uACo7K7yo79jGrnJMss5hAALAww-1/islands-68,2023-03-15 17:24:53,"Быстро обслужили, без очереди!
Всем рекомендую",5,"Константин, спасибо за отзыв! Будем продолжать в том же духе 💪"
47,Сергей Кравченко,,2021-11-01 08:31:28,Я беру второй раз ипотеку в банке и всё быстро оформление и проценты снизились стало более удобно но для хорошего процент должен быть ещё ниже.,4,
48,Андрей Залом,https://avatars.mds.yandex.net/get-yapic/50595/YtuuRP1aqqYJlYyHW4rcIxMDtKA-1/islands-68,2021-11-25 20:00:43,"Прикольно, приехал в Краснодар в 01.30. надо было машину помыть, но принципиальные люди сказали только за нал. Поехал , снял, оплатил. Спасибо за локальные офис-банкоматы!",5,
49,Дмитрий Верховых,https://avatars.mds.yandex.net/get-yapic/38135/7OhcLxyRnVEHZ0LfssXv7x8vr4-1/islands-68,2023-02-02 17:22:30,Обслуживание замечательное людей вообще не было поэтому не пришлось ждать,5,"Дмитрий, мы рады, что смогли оперативно решить ваш вопрос."
50,Александр Шаршов,https://avatars.mds.yandex.net/get-yapic/63032/Csjp9pNW2QBQKvhFNLICXRwirH4-1/islands-68,2023-01-29 04:33:00,"Быстрое решение проблем,и вежливый персонал",5,Спасибо за такие приятные слова. Всегда вам рады помочь 💪
51,ДМИТРИЙ ШКУРИН,https://avatars.mds.yandex.net/get-yapic/38663/PUKCqBuEcH6UwhnlLrtihIOGp8-1/islands-68,2022-04-27 17:15:07,"Рекомендую,отделение банка ВТБ.Именно в этом отделении,ценят клиента и всегда помогут с вашим выбором кредита или иппотеки.",5,
52,Александр,https://avatars.mds.yandex.net/get-yapic/51169/IztbYoeiGXNeuohBvyHkORlUKw-1/islands-68,2023-03-02 17:04:33,"Малофункциональный. Хотел закрыть счет, ответили что не могут, нужно ехать в головной офис. Создают проблемы на ровном месте. Но это наверное, больше политика самого банка…",2,"Поверьте, мы стремимся быть лучше. Обратная связь помогает понять наши проблемы и принять меры для улучшения сервиса и обслуживания. Благодарим вас за отзыв."
53,Иван Петров,,2023-09-09 16:39:51,На многие вопросы не могут ответить,3,"Благодарим за отзыв. Мы обязательно организуем встречу с руководителем офиса и сотрудниками, на которой обсудим вопросы повышения качества обслуживания клиентов.
Простите за возможные неудобства."
54,olga makarushko,https://avatars.mds.yandex.net/get-yapic/20706/enc-2e2ba694ce6b56c86ec28fc834ca75e098eee9008467e0d4eb455d6405be2647/islands-68,2021-10-27 11:19:44,"Сотрудник банка Диана проконсультировала по поводу кредита и условий его получения. Кредит получила. Сотрудница вежлива, компетентна. Спасибо ей!",5,
55,Борис Обухов,https://avatars.mds.yandex.net/get-yapic/26057/AXQACDxTFN8v1Bdos3YMCAc1rw-1/islands-68,2021-10-11 11:29:24,"Пришёл узнать информацию по счетам. Информационного окна нет, стал в электронную очередь, сижу жду более 40 минут, все кто пришёл после меня уже прошли. Непонятное формирование очереди и очень медленные сотрудники.",1,
56,Анонимный отзыв,,2023-01-27 09:40:01,"Качественно, быстро, рекомендую",5,"Спасибо, рады стараться 😃"
57,Галина Востокова,,2022-01-14 11:50:24,"Очень маленькое помещение, нет прикота свежего воздуха. Операторы неплохие. Но - приходилось ждать очереди по 15-30 мин.",4,
58,Алексей,https://avatars.mds.yandex.net/get-yapic/15298/enc-589806dedf2173a35fe0feb513e1e3dc98eee9008467e0d4eb455d6405be2647/islands-68,2022-09-05 15:09:31,"Каждый раз, когда я сюда прихожу, я провожу кучу времени в очереди. Сегодня я сидел 3 часа.",1,"Такое долгое ожидание действительно не красит нас, спасибо вам за сигнал. Обязательно проработаем этот вопрос с директором офиса и примем меры, чтобы в дальнейшем избежать таких ситуаций. Примите наши извинения за ожидание."
59,Алексей Дикий,,2023-07-03 15:27:04,Самый худший филиал этого банка,1,"Хотели бы разобраться в ситуации, с которой вы столкнулись в офисе. Расскажите, пожалуйста, подробнее. Обязательно изучим информацию и примем меры 👌"
60,Aleksey Romanov,,2023-08-06 15:38:57,Нет кассового обслуживания,4,"Благодарим вас за обратную связь. Замечание приняли во внимание.

Да, не во всех отделениях есть кассовое обслуживание, но при этом наши клиенты могут дистанционно проводить операции в личном кабинете ВТБ Онлайн, что значительно экономит время на посещение офиса.

Информацию о наличии кассового узла можно уточнить на сайте Банка: vtb.ru/about/offices/"
61,Виталий Сафонюк,https://avatars.mds.yandex.net/get-yapic/56823/Jp8kkzjgnA7ruOMxvugo8dUVw0-1/islands-68,2022-06-28 17:07:38,"Вежливое обслуживание, спокойная обстановка",5,
62,Сусанна Т.,,2020-07-30 14:25:39,"Несгибаемый банк! когда звонишь на горячую линию, чтобы узнать адреса по которым работают ипотечные отделы, автоматический информатор сообщает «мы направим сообщение с адресами работающих офисов на ваш телефон и звонок обрывается. в сообщении с адресами указаны вес офисы, которые работают в городе, в каком из них есть ипотечный отдел, а в каком нет узнать не представляется возможности. Клиент должен ехать наугад в офис по пробкам, приехать и узнать, что ипотечного отдела в этом офисе нет!!!!шёл 2020 г.",1,
63,obana43,,2023-08-28 16:48:45,Одно слово хоть честны,4,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
64,Сергей,,2022-03-18 15:25:55,"Персонал медлетильный, твёрдая четвёрка в входной день два сотрудника рабает, продали 3 часа",4,
65,Артем БА,,2021-08-02 11:59:23,Самое конченное отделение. Полтора часа сижу в очереди. Очень медленно работают. И еще и Не конец. Всего три окна в работе. Если бы знал сюда не поехал!,1,
66,Линеец,https://avatars.mds.yandex.net/get-yapic/53031/ocaQ1LQlrLGwGnye1EOdRMQXD14-1/islands-68,2022-10-28 13:28:41,25 лет сотрудничества с банком. Ни одного прокола. Так держать!,5,"Получить высокую оценку от нашего клиента – это наивысшая награда за работу для всего Банка.
Одними из основных задач для нас является удобство в обслуживании, высокое качество консультаций и быстрая скорость работы. И, видя содержание вашего отзыва, мы понимаем, что нам удалось это реализовать и вызвать положительные эмоции у вас.
Спасибо, что выбрали наш Банк. Уверены, что вы останетесь довольны обслуживанием в дальнейшем."
67,Иван Шаповалов,https://avatars.mds.yandex.net/get-yapic/63032/9QbA0Kcm12oRR93iqTDMUmFYuV0-1/islands-68,2020-10-19 08:48:45,"Получал дебетовую карту. Порадовало, что очереди практически не было, однако сам процесс выдачи карты как показалось был продолжительным, причём карта уже была выпущена, но как объяснили это связано с несколькими процессами идентификации чего нельзя сделать онлайн при заказе карты. Есть на чем работать и стремиться👌",4,
68,Серж Фадеев,,2023-06-04 10:39:56,Быстрое обслуживание,5,"Рады, что вам понравилось. Ждем вас снова 😃"
69,николай погорелый,,2023-03-17 08:23:55,Отвратительное обслуживание !,1,"Николай, сожалеем, что обслуживание в нашем офисе вас разочаровало. Мы обязательно учтем ваше замечание и примем меры. Надеемся, что при следующем визите вы уже сможете оценить, как изменилась ситуация. Приносим извинения за неудобства."
70,Рубина Рубина,,2022-03-03 13:35:40,Очень долго!!!! Закрыть счёт - целая проблема! Так и не решено....придется идти снова.,3,
71,Влада Никогосова,,2021-08-07 17:07:29,Была в этом офисе.Обслуживание медленно. Работники не заинтересованы быстро обслуживать. Ужас.Не рекомендую этот ойис.,1,
72,iv4n01,,2021-10-23 01:35:10,"Банком назвать тяжело. 1 час 20 минут жена подключала онлайн банк, при очереди в 3 человека. 
Зашёл парень у которого украли с карты 1200000, это оказалось обычная ситуация. 
Жена спросила у менеджера: я так понимаю не стоит хранить лишние деньги у Вас. На что менеджер ответила: ну как видите, не стоит.",1,
73,Тони Старкс,,2021-11-29 09:15:48,"Уже 40 минут жду очередь, чтобы закрыть кредитную карту, почему это нельзя сделать через Мобильный банк….",1,
74,Норайр,https://avatars.mds.yandex.net/get-yapic/21377/enc-2bb2714fe60e688664fdb5060ad028e6ea4164df66245418d988e4a39b5f57f2/islands-68,2022-05-21 17:34:39,"Обслуживание нормальное, можно получить все услуги банка.",5,
75,Ник М.,,2020-10-02 05:30:50,"Банк то хороший, но это отделение конечно работает странно. Время ожидание очереди на получение карты 60 минут, процедура выдачи полчаса(хотя все данные внёс онлайн)",3,
76,Дмитрий,,2023-03-22 19:57:03,"Не обращался, но по словам знакомых и не стоит никогда обращатся",1,"Нам очень жаль, что у вас сложилось негативное впечатление о банке. Надеемся, в будущем сможем это изменить."
77,Ирина,https://avatars.mds.yandex.net/get-yapic/65952/tYvZEj54LYRZMYJZisV6lOBha8I-1/islands-68,2020-11-30 08:55:11,Необходимо обновить информацию о часах работы банка. Информация на странице отличается от фактической. Банк по сб не работает. Потеря времени,1,
