,name,icon_href,date,text,stars,answer
13,Милана,https://avatars.mds.yandex.net/get-yapic/29310/RHzmyjOtJs1tFdvhdcF0rpreQ-1/islands-68,2023-02-07 17:41:51,"Дно!!!! Как и всегда, вежливости в кассе ноль, экономия на клиентах.
Пришла получить справку для госслужащеего, мне сказали 200рублей,спрашиваю с чего вдруг, мне говорят это банк так решил, я говорю в др банках бесплатно, у вас платно, мне гордо заявили, что из приложения могу выкатить бесплатно как альтернатива. Поскольку необходимо было установить приложение их, согласилась все решить сразу. Но это место где высокомерие от плитки до голов сотрудников на максимуме. Чтобы работало приложение мне сказали заключить договор, заключила. Поставили галочки где им было выгодно, что бы для слива информации о клиенте сами нужную отметили, это не случайность 2раза мне перепечатывали, и ни разу там мне не отметили, чтобы поставить на мой выбор. Спросила, специально, а что этот пункт значит, мне мол, обычная процедура по сбору инфы и согласие на распространение, я спросила, а почему не отметили, ой, да это не обязательно. Ага, кому, мне не обязательно, сбор в отношении меня, чтобы сами нужную галку маханули.... Иду в кассу как староверовский банк, так как оператор не может не гонять клиента, тут все условия его созданы задолбать, от него надо пойти в кассу, потом обратно к нему за справкой. И в кассе, человек с больной головой и реальнодумающая, что работает у президента в место правой руки, увидев карту сбера, начала произносить звуки:""Ооооооо, нетттт, нет, нет, что это у вас, у нас Этим расплатиться нельзя! Либо втб, либо наличностью!!! ""
Такое чувство, что я ей на лопате говна дала вместо денег. Сделав замечание видимо смекнула, кто она, и что не дома на кухне с котом высокомерие и превосходство показывает. Жесть.
Вернулась к оператору втб и думаю ну, раз я вам за 200р пачку бумаги купила, то 4 листика и половинка с кассовым чеком должны быть, не на бэушных листах. Видели бы вы недовольные лица. Просто трэш, банк отстой. То историю кредитную по своим сбоям испортят, то новые припоны. Пусть он разориться и меньше будет поддержики государством этого банка.",1,"Поверьте, мы всегда стремимся быть лучше. Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
14,Олег Клейменов,,2024-03-07 12:35:51,"Вежливый и грамотный персонал, всегда помогают решить любой вопрос.",5,"Благодарим вас за отзыв. Мы всегда стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это 😊"
15,Наталья Кораблева,https://avatars.mds.yandex.net/get-yapic/43978/RAn0T6ugMY9433PZlDzlL1pwtA-1/islands-68,2023-10-07 10:52:11,"Внимательный персонал. Качественно оказаны услуги. Клиентов к сожалению всегда много, можно потерять от 30 минут и больше, но это не вина персонала. Просто банк там один.",5,"Рады, что вам понравилось. Ждем вас снова 😃"
16,денис ульянов,https://avatars.mds.yandex.net/get-yapic/51169/R39fgxTKlj18ePZXbWStLsHbWw-1/islands-68,2023-11-23 16:22:53,"Хорошее отделение все вежливо, культурно всегда! Спасибо!!!",5,"Спасибо за отзыв! Рады видеть, что вы оценили нас на 5 ⭐"
17,Алеся,,2024-03-20 15:29:20,"30 минут на стандартную операцию! Руководитель не помогает сотруднику, который не справляется с задачей, хотя на перекур сходить успели!",1,"Нам жаль, если при обращении в офис Банка сотрудники не смогли предоставить вам качественное обслуживание. Обязательно проведем работу над повышением качества предоставления услуг!"
18,Ольга Румянцева,,2024-03-17 16:30:33,"Персонал очень вежливый,внимательный.Отношение к клиентам хорошее.",5,Спасибо за высокую оценку нашей работы!
19,Avraham,,2023-12-04 14:30:49,"Очень помогла Евгения Павлова, замечательный менеджер! Спасибо!",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
20,Tikoa Avet,https://avatars.mds.yandex.net/get-yapic/26311/TrJK5CYAfBLH1ifDHmWsUjoz5w-1/islands-68,2023-07-31 15:30:28,"Сегодня сотрудник отдела привилегия Олег повел себя весьма не профессионально . Мы поехали в отдел на авиамоторный там помогли за 0 минут, а он заставил нас подождать 2 часа в отделении а потом вовсе сказал может завтра подъедете .",1,
21,Алексей Пономарев,https://avatars.mds.yandex.net/get-yapic/24700/enc-7ebd7c3c3195704d7ec3ff1f32c65377ea4164df66245418d988e4a39b5f57f2/islands-68,2023-07-17 20:49:34,"Люди в отделении работаю хорошие, отзывчивые . Сам банк к сожалению не очень. Условия по обслуживанию отвратительные, тарифы даже на дебетовые карты отвратительные, свои же деньги снимаешь с комиссией.",4,"Алексей расскажите, пожалуйста, подробнее, какие именно условия вам показались неудовлетворительными. Обратная связь помогает понять наши проблемы и принять меры для улучшения наших продуктов и услуг.

Отметим также, что мы выпускаем и обслуживаем наши дебетовые карты бесплатно. Собственные средства с карты можно снимать без комиссии.
Тарифную информацию мы никогда не скрываем. Она находится в общем доступе на нашем сайте vtb.ru/tarify/"
22,Рамис Гаджибеков,,2023-10-23 17:48:52,Втб не решил мою проблему счет есть деньги есть а снять не могут через кассу!!! Уже второй раз ВТБ Тупит!,2,"Нам искренне жаль, что вы столкнулись с такими трудностями. Надеемся, что к текущему моменту проблема уже решена. Примите, пожалуйста, наши извинения за неудобства."
23,Андрей,https://avatars.mds.yandex.net/get-yapic/63256/IvAJMWD6hGpOA2d0l6wkk15Pj4-1/islands-68,2023-09-06 15:11:05,"По смс присылают что вам одобрен кредит, по факту когда приезжаешь в офис, отказывается что преодобрен, на вопрос, что в смс нет никаких предодобрений ответить не могут. И тут же пытаются впарить дебетовую карту. 
Обман!",1,"Сожалеем, что не удалось оформить интересующий кредитный продукт. Первоначально Банк принимает предварительное решение, которое мы можем озвучить клиенту. При обращении в офис Банка окончательное решение может измениться. Заранее уточнить, увы, не представляется возможным.
Важно отметить, что сотрудники всегда стараются предложить наилучшие решения, которые соответствуют требованиям клиента. При этом любые договоры с Банком могут быть заключены только с его добровольного согласия.
Приносим извинения за возможные неудобства. Надеемся на сотрудничество в дальнейшем."
24,Lieksa,https://avatars.mds.yandex.net/get-yapic/42215/VFmkBnh7O468jSTIHqFoOkU3Fw-1/islands-68,2023-04-25 14:31:02,"Банк не понравился вообще. Пару лет назад оформляла вклад с условием дополнительного процента при трате 10 тр по карте. Через полгода это условие отменили в одностороннем порядке и ввели мультибонусы 2% с покупки. Вообще смешно, если учесть, что я на пенсии. Вместо доп.дохода я оказалась в минусе. С этим банком договор расторгнут и больше я туда не приду.",1,"Нам очень жаль, что условия программы лояльности вас не устраивают. Надеемся, в будущем банк сможем предложить услугу/ продукт, которые вас устроят."
25,Анастасия С,,2023-11-24 12:58:39,Хорошее отделение! Спасибо за быстрое обслуживание!,5,"Приятно видеть, что посещение нашего офиса вызвало у вас исключительно положительные эмоции 😉"
26,Павел С,,2022-02-09 12:36:41,"Хорошее отделение. 
Всегда чисто и светло. Сотрудники вежливые. 
Народа бывает много, но программа для вип-клиентов решает этот вопрос. Приходишь и идёшь без очереди. Удобно и хорошо.",5,
27,Наталья,https://avatars.mds.yandex.net/get-yapic/57243/Vss56QEGpadNdvx84upJrQTz5I-1/islands-68,2023-05-29 17:04:25,"Сотрудник Евгения , очень грамотная и приятная женщина, помогла разобраться в счетах , очень оперативна , в других отделениях втб меня мне помочь не могли ! С благодарностью !",5,"Спасибо, что уделили время и оставили отзыв, Наталия! Приятно видеть, что помощь нашего специалиста вызвала у вас положительные эмоции 😊"
28,Аркадий Пяк,https://avatars.mds.yandex.net/get-yapic/31804/gLPQoAIiU4glIJ8Fhzk6RYmIY-1/islands-68,2023-05-12 06:24:34,"Удобно расположен, обстановка распологает.Персонал,хотелось бы больше внимания,но видимо сотрудникам не до этого,что-то захотелось спросить,поинтересоваться....но увы все архизаняты.",4,"Здравствуйте, Аркадий!
Поверьте, мы стремимся быть лучше. Обратная связь помогает понять наши зоны роста и принять меры для улучшения сервиса и качества обслуживания. Благодарим вас за отзыв."
29,Элина,https://avatars.mds.yandex.net/get-yapic/27274/vzKcImsY8BEa9EzNVkdCTU0qD38-1/islands-68,2024-03-30 17:07:21,"Очень нравится отделение, отзывчивые сотрудники",5,"Благодарим за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
30,Виктория Гарифуллина,,2023-09-23 11:17:23,"Хороший, ухоженный отдел ВТБ. Персонал очень вежливый, отношение на уровне.",5,"Спасибо, что доверяете нам! Постараемся и дальше соответствовать вашей пятёрке 💪"
31,Екатерина Журавлева,,2024-02-23 13:30:43,Качество обслуживания именно по этому адресу на высшем уровне👏🏻🏅🌟🌟🌟🌟🌟,5,Спасибо за положительный отзыв! Будем продолжать в том же духе 💪
32,Алия С.,https://avatars.mds.yandex.net/get-yapic/31078/s98Bjdg9GLZ4hyjgXW2vHC1L0-1/islands-68,2023-06-13 14:33:26,"Спасибо! Очень понравился этот офис. Была перед отпуском, спешила и мне помогли. Отношение персонала на 5! Теперь только сюда буду обращаться.",5,"Алия, благодарим за положительный отзыв, нам очень приятно 👍"
33,Владя,,2023-05-31 17:08:32,"19 мая я обратилась в банк за получением выписки по закрытому счету, указанному в справке 67 от ФНС.
Сотрудники посмотрели в системе, счёта там не увидели и сказали, что выписка из ФНС ошибочная. Оператор Элина (надеюсь, не ошиблась в имени)даже обратилась за консультацией к более опытному сотруднику. Я им объяснила, что это скорее всего бонусный счёт, в системе они его не увидят и поэтому нужно зака́зывать справку. Элина заказала справку, датой исполнения было указано 23 мая. Она также дала мне номер обращения. 
23 мая я пришла банк (так как никто мне не сообщил о результатах рассмотрения обращения), Элина в этот день не работала. Другой оператор взяла у меня номер телефона и сказала, что мне перезвонят. 25 мая, не дождавшись звонка, я пришла банк, попала к другому оператору. Элина тоже в этот день работала. Со своего места раздражённо, даже не глядя в мою сторону, заявила, что-то типа ""я же вам сказала, что позвоню, когда справка будет готова"". Но при этом снова меня попросили оставить номер телефона. 29 мая я снова обратилась в банк, уже к следующему оператору. Элина не работала. В системе эта оператор даже не смогла найти обращение по записанному Элиной номеру. Позвонила Элине, договорились, что та посмотрит это обращение и позвонит и этому оператору, и мне. Когда позвонит - неизвестно, ""мы вообще 30 дней можем эту справку делать"". 
Часа через 2 мне позвонила оператор, с которой я общалась в офисе и задала вопрос про последние цифры этого счета!!! Номер счёта должен быть в обращении! 
Я очень возмущена происходящим! Это банк косячит или сотрудники некомпетентные? Какие могут быть трудности с выдачей справки клиенту?! С 19 мая по сей день!! 
Замечу, что месяц назад в этом же отделении по подобному счету справку выдали в день обращения: утром сделали заявку с пометкой ""срочно"", вечером справка уже была готова и по звонку оператора я за ней пришла в офис. 
Сегодня уже 31 мая, завтра - новый календарный месяц и мне придется заново собирать весь пакет документов!!!",1,"Согласны с вами, что при обращении в Банк клиент ожидает профессиональную консультацию по имеющимся вопросам. Обратная связь помогает нам понять, над чем нам необходимо работать. Обратим внимание руководителя на компетенцию сотрудников. Примите наши извинения."
34,РАФАЭЛЬ ГЕОРГИЕВИЧ М.,https://avatars.mds.yandex.net/get-yapic/27503/geNDTXh5qdmibhuyiv8oS7j9fTc-1/islands-68,2023-11-07 12:25:23,Просто положить деньги на счет - минимум 40 минут!!! это просто дно! еще одно из развлечений - периодически не работающая касса помимо официальных технических перерывов. просто касса не работает без объяснений причин. постоянно и регулярно,1,"Позвольте поблагодарить вас за обратную связь, которая помогает нам эффективнее работать над улучшением качества обслуживания. Обязательно обсудим с руководителем офиса ваши замечания и примем меры. Приносим извинения за доставленные неудобства."
35,Кристина Горбунова,https://avatars.mds.yandex.net/get-yapic/31804/enc-3c21b1bf7281b1afe808df925a0d34d0c0e49ac532fc17e8bae636bfb6a6cc12/islands-68,2024-01-21 15:10:37,"Не совсем понравилось обслуживание, больше туда ходить не хочется",3,"Будем благодарны, если расскажете подробнее, с какой ситуацией пришлось столкнуться при обращении в офис. Не оставим без внимания и во всем разберёмся 👌"
36,Елена Закалина,https://avatars.mds.yandex.net/get-yapic/37154/oviW6vJ5mpz2e1Z2Ewk3dpqIe4-1/islands-68,2022-06-12 11:01:39,Грамотный и внимательный персонал. Вопрос решили прфессионально и быстро. Для жителей близлежащих домов очень удобно. Банкоматов в достаточном количестве.,5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
37,Виолетта Казакова,,2023-10-19 10:53:34,Хорошая отделение все сотрудники молодцы,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудников 👍"
38,елена,https://avatars.mds.yandex.net/get-yapic/20706/enc-bfb16e7dde83503faf84586ab4a2581498eee9008467e0d4eb455d6405be2647/islands-68,2022-05-15 06:59:45,"ВТБ хорошее отделение. Все очень страраются и готовы помогать. Вежливые и профессиональные сотрудники. Особенно Алексей и Марина.
Много банкоматов внутри.",5,"Так приятно, что вы по достоинству оценили нашу работу! Это очень ценно для нас. Постараемся и дальше соответствовать вашей пятерке))"
39,Дими Кино,,2023-06-10 07:41:27,Некомпетентность сотрудников. Выдали карту. Не проконсультировали. И убежали по делам. На клиентов наплевать . Не смотря на пакет услугиПРИВИЛЕГИЯ,1,"Здравствуйте!
Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно проведем проверку ситуации из вашего отзыва и передадим информацию руководству отделения для организации мероприятий по повышению качества обслуживания. Примите, пожалуйста, наши извинения, исправимся."
40,Светлана Иконникова,https://avatars.mds.yandex.net/get-yapic/69015/cUk4FZhCKSIuqTSO16qAa0ZSU-1571923416/islands-68,2024-02-03 11:00:56,Быстро оперативно без лишних вопросов,5,"Спасибо, нам очень приятно получать обратную связь 💛"
41,Екатерина Масленникова,https://avatars.mds.yandex.net/get-yapic/68143/d2e4yTgUEsw97gipRSccbyyE8E-1/islands-68,2022-08-31 13:29:04,"Разочарована сильно. Еще пару лет назад заходила часто, и никогда не приходилось ждать битый час, чтоб снять деньги через кассу. Пошла во время своего обеда, в результате еле успела снять, на обед времени не осталось совсем. Очередь этот час почти не двигалась.... В общем, сняла почти все с накопительного и переложила в другой банк, поскольку и проценты по накопительному у ВТБ неконкурентны стали. Ну, жаль, но так тому и быть.",1,"Екатерина, поверьте, мы стремимся к быстрому обслуживанию. К сожалению, периодически клиенты сталкиваются с очередью и длительным временем ожидания. Мы со своей стороны проводим постоянную работу для ускорения обслуживания. Продолжим работу в данном направлении. Примите наши извинения за длительное ожидание."
42,Юлия З.,,2022-04-05 14:46:16,"Если можно работать очень медленно, то здесь работают ещё медленнее. Сотрудники не заинтересованы в быстром обслуживании. Могут отправить в другое окно и ждать пока клиенты не вернутся. Даже если ждать полчаса. Обслуживать следящего клиента они не будут. Очередь огромная всегда. Люди не дожидаются и уходят. Отделение «бедовое», то света нет, то система не работает.... каждый раз желание сбежать. Сегодня наконец закрою здесь счёт и в этот ад не вернусь",1,
43,дмитрий в.,https://avatars.mds.yandex.net/get-yapic/40138/enc-66c99591ba54b1695f4c47e75e9150badbce991d328e8332f08fb4eb2acedd2f/islands-68,2024-01-29 11:08:24,"Быстро , не так много народу как везде",5,"Спасибо, нам очень приятно получать обратную связь 💛"
44,Анатолий Петров,,2024-03-30 06:23:27,"Борются за каждого клиента, спасибо за работу!",5,"Благодарим за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
45,Полина,https://avatars.mds.yandex.net/get-yapic/48449/0uw2QIpPUBnpDj55jEhZ5cuDaW8-1/islands-68,2022-11-01 13:57:32,"Реклама про 1000 рублей и пенсионеров даёт свои плоды. В Каждом окне пенсионер. При всем уважении - очередь не двигается, как « в лучшие времена» Сбербанка. Хорошо, что я пришла закрывать счёт.",2,"Полина, приносим извинения за длительное ожидание. Мы проведем проверку и выясним причины длительного обслуживания. Примем меры для увеличения скорости обслуживания."
46,Ксюша Неважно,,2023-09-12 11:42:02,"Малолюдно, что очень радует, все оперативно.",5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
47,Андрей Ролв,https://avatars.mds.yandex.net/get-yapic/38436/nqkpwTN9YoPI9blxidhYTsETUTk-1/islands-68,2023-01-21 18:22:15,"Приходиться бывать тут тк обслуживаюсь как юридическое лицо ;). Офис удобный. Но по обслуживанию всегда попадается одна «тетка» это жесть, тупит … поэтому и три бала ))",3,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
48,Жанна Апалькова,,2024-01-29 15:28:03,Хорошо работают сотрудники этого филиала,5,"Очень приятно получить такую высокую оценку, спасибо 😊"
49,IVAN_IVAN DMITRIEVICH,,2024-02-08 18:05:04,Супер специалист Сергей М.!!!,5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
50,Юлия М.,,2024-01-29 08:23:13,Всё отлично! Спасибо !,5,"Спасибо, нам очень приятно получать обратную связь 💛"
51,Павел Угольков,https://avatars.mds.yandex.net/get-yapic/26311/jUvC1AzpF7iD1tnYA2v2ZNMWM0-1568862181/islands-68,2022-08-31 12:19:18,"Банк, не хуже и не лучше других подобных заведений. У населения пользующегося пластиком ВТБ при оплате коммуналки не берутся проценты. В холле больше количество банкоматов, потому очередей нет.",5,"Благодарим за положительный отзыв, нам очень приятно 👍"
52,Тимур,,2023-05-07 17:22:44,"Обычные ""совковые"" условия... Духота..., отсутствие кулера с водой (надеюсь решили вопрос ближе к лету)...",4,Спасибо за отзыв! Приняли во внимание.
53,Minoru,https://avatars.mds.yandex.net/get-yapic/61207/3GoEiZPZktAyZ1GlqNAH1oXyHjw-1/islands-68,2022-02-03 18:07:01,"Вежливый персонал, адекватное время ожидания, объясняют все предельно понятно по своим продуктам. Из минусов отсутствует нормальная парковка, на машине очень неудобно посещать данный банк.",5,
54,Виктор К.,,2021-07-31 12:34:50,"Одно из немногих хороших отделений ВТБ. Быстро, чётко и деньги есть. Отдельный респект Александру, к сожалению не запомнил фамилию, номер телефона заканчивается на 199. Человек просто профессионал и находится на своём месте! Не удивлюсь, если его ждёт повышение. Хожу только к нему.",5,"Рады, что Вам понравилось. Ждем Вас снова 😃"
55,Strekoza,https://avatars.mds.yandex.net/get-yapic/51381/jWX3RAkHDajYFO5oWI1pI6Z0M9g-1/islands-68,2022-05-19 14:26:19,Сейчас когда из за санкций пришлось перейти в другие Банки мы поняли насколько крутой был ВТБ. Прекрасная поддержка как по банковским вопросам так и отдельная Линия по вопросам инвестиций ( всегда отвечают быстро и очень профессионально). Как только все наладится то обязательно вернёмся обратно .,5,Спасибо. Мы вас ждем!
56,Инкогнито 5434,,2023-03-28 16:30:24,"Отвратительное обслуживание, пришли работать карту и сидим в очереди 40 минут, два окна без консультантов, невозможное обслуживание",1,"Хотим извиниться перед вами за долгое ожидание. 40 минут - действительно недопустимо. Мы передадим ваш отзыв руководителю отделения и вместе разработаем комплекс мер, которые не позволят ситуации повториться."
57,Екатерина Сочиенкова,,2023-07-22 19:53:29,"Отличное обслуживание..
. Хорошие сотрудники",5,"Здравствуйте!
Благодарим за положительный отзыв, нам очень приятно 😊"
58,Светлана ильковец,,2023-09-02 11:59:22,После работы зайдя в банк можно застрять в ожидании .Сотрудников много а толку чуть.,3,"Благодарим за отзыв. Нам очень важно знать ваше мнение. Проведем работу в целях повышения скорости обслуживания.
Приносим извинения за возможные неудобства."
59,Елена В.,,2022-05-23 10:45:10,"Сотрудницы по работе с юридическими лицами некомпетентны, и, кроме того, хамят клиентам как продавщицы с рынка.
Генеральный директор компании не может пополнить счет. Сотрудницы не смогли ""внести его фио в систему банка"" и отправили самого ""дозваниваться до центрального офиса""
Увольте неграмотных работников!",1,
60,Denis Nepetrov,https://avatars.mds.yandex.net/get-yapic/57243/enc-3930142b5a166070778bb49b5e259a606c5e6fdbeb0774b4a830d3c04302546a/islands-68,2022-11-14 11:42:09,"Прекрасный персонал , всегда все быстро помошают и обьясняют",5,Получить высокую оценку от нашего клиента – это наивысшая награда за работу для всего Банка.
61,Мария,https://avatars.mds.yandex.net/get-yapic/64336/TzsCjzj84A5rCLl5CzH6LxNng-1/islands-68,2023-10-19 11:15:23,Приветливый персонал,5,"Мария, благодарны вам за пятерку и добрые слова о работе наших сотрудников))"
62,Алексей Привалов,,2022-09-05 19:29:46,"Сотрудники может и пытаются работать, но по факту приложение не работает и информирования клиента о важных операция не происходит. Завтра закрываю все счета и ухожу из этого 💩 банка!",1,"Алексей, нам хотелось бы продолжить с вами сотрудничество. Расскажите подробнее о проблеме, с которой вы столкнулись. Мы постараемся помочь. Просим направить на наш адрес SMedia@vtb.ru ваши ФИО и дату рождения, а также описание ситуации. В теме письма необходимо указать «Яндекс, Москва, Рублёвское шоссе, 28к1, 05.09.22»."
63,Юлия,https://avatars.mds.yandex.net/get-yapic/62162/IUjQwjPaHi69S5wF1LHZgOXFuY-1/islands-68,2023-01-17 07:39:54,"Не выдали документ по причине отсутствия бумаги. В банке!

Ответом было: Нет бумаги. Когда привезут. Зайдите позже. Я же вам сказал.",1,"Поверьте, мы всегда стремимся быть лучше. Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
64,Дмитрий,https://avatars.mds.yandex.net/get-yapic/20706/enc-edd1af1d2f8ed6fe7f9655e526f169e9/islands-68,2024-02-08 18:03:34,Персоналу респект,5,"Спасибо, нам очень приятно получать обратную связь 💙"
65,Taya Mayer,https://avatars.mds.yandex.net/get-yapic/57243/YXWMJljbPiMPfcTdwGf4SUoVE-1/islands-68,2023-02-17 19:11:35,"Клиентоориентированный персонал
Ни разу не ждала более 5 минут
Есть парковка, это большой плюс",5,"Благодарим за положительный отзыв работы. Рады, что вы остались довольны 🙂"
66,Артем Масютенко,https://avatars.mds.yandex.net/get-yapic/20706/enc-44abf5021da24a330c3a4636f9cd923d98eee9008467e0d4eb455d6405be2647/islands-68,2021-08-28 10:46:25,"Являюсь клиентом банка 7 лет. В данное отделение пришёл провести перевод «оплата за обучение». ЧЕРЕЗ МЕСЯЦ позвонили и сказали, что перевод не прошёл из-за смены реквизитов оплаты. Попросили прийти и просто расписаться (якобы документы уже готовы) чтобы вернуть деньги. Вот сижу уже час жду потому что абсолютно низкоквалифицированный персонал не знает что делать. И вишенка на торте: «комиссию 1,5 процента за перевод мы вернуть не можем»
Худшее отделение. Однозначно!",1,
