,name,icon_href,date,text,stars,answer
16,Ольга Топоровская,,2024-01-23 15:01:58,"Бываю в офисе на Нахимоском проспекте. Несколько раз попадала к сотруднице банка Сибашвили Анна. Чуткая, культурная, добрая, отзывчивая, грамотная девушка. Всегда готова помочь разобраться в сложившейся проблеме. Спасибо Анне за профессионализм!",5,"Спасибо, нам очень приятно получать обратную связь 💛"
17,Антон Е.,,2023-10-18 09:55:46,"Удобное расположение ,метро рядом ,ребята работают быстро ,очень удобно ,уже 12 лет работаю с этим банком ВТБ ,все отлично , рекомендую!!!!!!",5,"Спасибо, что доверяете нам! Постараемся и дальше соответствовать вашей пятёрке 💪"
18,Инкогнито 3468,,2023-10-18 14:05:35,"Оперативное обслуживание, вежливый персонал. 
Отдельная благодарность Дарье.
Решила мой вопрос с молниеносной скоростью и подобрала оптимальное предложение.
Спасибо 👍",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
19,Андрей К,https://avatars.mds.yandex.net/get-yapic/24700/enc-c2de7e05d1f05e6e834aa4b4ce1a1019ef2225aff6a621016f4dccad990b5d3e/islands-68,2023-12-14 14:50:03,"Не первый раз посещаю данное отделение банка и хочу выразить свою искреннюю благодарность Профессионалу своего дела, Жеребковой Ольге Леонидовне. За профессионализм в работе, за качественную консультацию, за удовлетворение потребности клиента. Если ВТБ то только к ней!",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку работы нашего сотрудника 💛
20,Анна М.,https://avatars.mds.yandex.net/get-yapic/60687/kOQm3NW42myWeXxAMnkUndcCIA-1/islands-68,2023-10-25 16:55:02,"Хочу выразить благодарность Семеновой Анастасии , ее клиентоориентированность выше всех похвал,профессионализм и доброжелательность заставляют вернуться вновь и открыть новые продукты в банке!Побольше таких сотрудников в банке ВТБ!",5,"Спасибо, что уделили время и оставили отзыв! Приятно видеть, что помощь нашего специалиста вызвала у вас положительные эмоции 😊"
21,71796 Шарабарина,,2024-02-27 12:12:31,"Хочу выразить благодарность Виктории Асатрян , Нахимовский прспект Банк ВТБ. Это профессиональный работник вашего филиала. Виктория обслуживает клиентов быстро, внимательно и предельно организовано. Она находит подход к любому клиенту. Это лучший сотрудник! Желаю Виктории успехов в работе и личной жизни.",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
22,MDArobotic,,2024-01-19 07:22:57,"Брал ипотеку, у застройщика счет в ВТБ, пришлось открыт 2 эскроу счета в ВТБ. Сам не был клиентом данного банка. Приехал в отделение в г. Москва, Нахимовский просп., 11, корп. 1. Попал к менеджеру Ананьева Дарья Алексеевна, 19.12.23г. Говорит, чтобы открыть эскроу вы должны стать клиентом банка и заплатить 360р. Из них 99 руб обслуживание и страховка по карте дебитовой. Говорю: мне это не надо, я не использовал ваш банк и использовать не буду. Утверждают что другого варианта нет - ок. Оплачиваю, за эти 99р, спрашиваю ей в лицо раз 10 пока там был, что точно это разово и больше списаний никаких не будет. Да точно, не переживайте! Что вы думаете? Проходит мес и у меня списание 99р. Пишу банку в чат, они говорят извините мы нечего не решаем едьте в отделение. Теперь мне нужно выделить минимум 2 часа времени, кучу нервов чтобы писать заявление о не списании этих денег. Беспредел просто.",1,"Благодарим за обратную связь. Направим ваши замечания руководителю офиса для дальнейшего анализа.

Наш Банк придерживается правил по предложению дополнительных продуктов и услуг, которые могут быть оформлены только на основании добровольного согласия клиента.

Все наши карты мы выпускаем и обслуживаем бесплатно.
99 рублей — ежемесячная стоимость пакета страхования «Базовый». Для отключения от программы страхования нужно лично обратиться в любой офис Банка.

Приносим извинения за возможные неудобства."
23,ЭКСПЕРТ,https://avatars.mds.yandex.net/get-yapic/45566/leliLBcyu12yaLJlxJfBeqjzw8-1/islands-68,2023-10-20 14:12:29,"Выражаю благодарность юротделу! Давно с втб, ребята на связи всегда, помогают и подсказывают без скрытых нюансов, всё быстро, на доверии с ними. Отдельно Максиму спасибо👍",5,Довольные клиенты - наша лучшая награда 👍
24,Андрей Кудрявцев,https://avatars.mds.yandex.net/get-yapic/49368/SPwqsyJORqhRG8sQFXI1Akwc-1/islands-68,2023-10-23 13:54:19,Все отлично ! Юридический отдел помог решению моего вопроса ! Все быстро и оперативно! Спасибо! Рекомендую данный офис и Дениса Рябова!!!,5,"Спасибо, нам очень приятно получать обратную связь 💛"
25,Светлана Николаева,https://avatars.mds.yandex.net/get-yapic/64336/krwFQWg2L9ywaExvQX1Aip7Sd4-1/islands-68,2024-02-28 20:09:30,"Спасибо большое за проявленную работу банка России ВТБ24 на Нахимовском пр-те, д. 11,к.1 особенно сотруднице Мамедкулиева Римма Маратовна очень хорошо всё разъяснила и всё помогла сделать как нужно, Я очень благодарна.",5,"Благодарим за положительный отзыв, нам очень приятно 👍"
26,алексей Чернов,,2023-10-11 17:25:32,"Прекрасное отделение, очень хорошие и отзывчивые сотрудники, которые готовы помочь в решении любых вопросов. Очень комфортное расположение, всегда можно припарковаться или дойти пешком от метро.",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку нашей работы.
27,Татьяна М,,2023-10-19 08:58:28,"Очень хочется отметить работу Сибашвили Анны, её клиентоориентированость выше всяких похвал,её профисионализм и доброжелательность заставляют вернуться вновь и открыть новые продукты в банке!",5,"Спасибо за пятёрку и за то, что так высоко оценили работу нашего сотрудника 👍"
28,Олеся Р.,,2024-01-23 22:56:40,"В конце декабря обратилась на горячую линию с Банка, тк со Сбербанка поступила информация о просрочках в Банке ВТБ. Количество обращений на горячую линию было порядка 5-6 штук, отрицательных ответов или непонятных для меня отписок от Банка по обращениям 5-6 штук, потраченных нервов на десятилетия вперед. Так же обращалась в другие офисы с запросом на получение справок , которые мне в срочном порядке надо было предоставить в Сбербанк для сделки. Офисы говорили о невозможности выдать нетиповые справки , либо снова навигировали на горячую линию. 


12.01.24 я проезжала мимо офиса Нахимовский проспект, обратилась непосредственно к Руководителю Р. М. Мамедкулиевой за разъяснениями касательно моих дальнейших отношений с Банком ВТБ. Сотрудник спокойно выслушала меня, запросила информацию , которая мне нужна, разъяснила все по моим договорам и картам. Мы составили запрос и уже 18.01.2024 я получила готовые справки с синей печатью Банка. 
После потраченных нервов у меня нет слов, чтобы выразить благодарность руководителю и отделению, которые в такой кратчайший срок смогли решить то, что ни другие офисы, ни горячая линия сделать не могли!

Это было поистине высшим профессионализмом!!!
Хотела было прекратить взаимодействия с ВТБ, как клиент, после долгих часов, проведённых на горячей линии впустую, но после такой помощи от Р.М. Мамедкулиевой и заинтересованности в клиенте- ни о каких других банках и речи идти не может!!!


Уважаемый ВТБ, желаю Вам таких же сотрудников , как эта девушка! Клиентоориентированных, спокойных и оперативных, которые знают как решить проблему клиента и своевременно помочь! Нахимовский проспект, процветания Вам!",5,"Спасибо, нам очень приятно получать обратную связь 💛"
29,Alex S.,https://avatars.mds.yandex.net/get-yapic/6214067/Zjl7aoOSFUV6kEoVaQWbezi3E-1/islands-68,2023-10-16 18:47:49,"Общее впечатление о банке складывается из общения с персоналом. 
 Отличное отделение Банка ВТБ по адресу Нахимовский просп., 11, корп. 1. Вас встретит приветливый, вежливый и квалифицированный персонал, выслушает и поможет решить Ваши вопросы.
 Отдельная благодарность менеджеру Веронике Артемовой за её высокий профессионализм, отзывчивость, оперативность, терпение и вежливость!
 Больше Вам спасибо!",5,"Alex, так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника!"
30,Илхомжон П.,,2023-10-23 12:23:03,"Спасибо большое Светлане Платициной за грамотную консультацию по вопросам кредитования: быстро, четко и информативно! С наилучшими пожеланиями",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
31,Небо Облака,https://avatars.mds.yandex.net/get-yapic/23134/enc-b7ffe45fa49e5379138cb4002d5db9515e2dcb639316143104a8cc20868371ed/islands-68,2024-02-28 04:47:29,Сотрудники - золото. Всегда быстро и оперативно помогают решать вопросы любой сложности. Клиентоориентированы и доброжелательны.,5,"Рады видеть, что вы оценили нас на 5 ⭐"
32,Olika Desman,https://avatars.mds.yandex.net/get-yapic/58107/fpdwXpG1afzu3RFgfEUWmjREHKM-1/islands-68,2024-04-08 14:24:17,"Близко к метро. 
Сотрудник Дарья квалифицированная, доброжелательнная. Обязательно обращусь к ней ещё рас. Разъяснила все понятно. Спасибо большое!",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
33,Карина Ш.,,2024-02-26 20:03:18,"Спасибо огромное Светлане Сергеевне, за помощь в решении моего вопроса, очень грамотный и компетентный сотрудник таких еще не встречала, за долгое время сотрудничества с ВТБ, просьба руководство обратить внимание на данного сотрудника и поощрить премией за ее внимательность к клиенту.",5,"Благодарим за отзыв. Наши сотрудники всегда стараются быть внимательными и заботливыми к каждому клиенту, и мы рады, что вы ощутили это на себе. Приходите к нам почаще!"
34,александр неплях,,2023-10-25 16:02:51,Дарья очень хороший специалист вежливая добрая помогла решить все всё грамотно объяснила вопросы огромное спасибо,5,"Спасибо, что уделили время для оценки работы нашего специалиста! Постараемся и дальше соответствовать вашей пятёрке 😊"
35,Полина Добро,,2023-12-12 12:50:12,"Отличный офис, всегда быстрое обслуживание! Хочу выразить огромную благодарность Алексею, больше бы таких отзывчивых сотрудников!!!",5,"Благодарим вас за отзыв. Очень приятно, что обслуживание в нашем офисе оставило у вас положительные впечатления. Ждем вас снова 😃"
36,Вера В.,https://avatars.mds.yandex.net/get-yapic/21377/enc-6b0b7e75228f8ee10ef602fcad880b5d98eee9008467e0d4eb455d6405be2647/islands-68,2023-06-30 11:10:28,"Были в этом отделении 30.06.2023 года, отличный качественный офис. Внимательные и приветливые сотрудники. Хочеться выразить особую благодарность Алексею Алиеву, за профессионализм, доброжелательность и терпение. Приятно что есть такие специалисты.",5,"Вера, спасибо за отзыв! Будем продолжать в том же духе 💪"
37,Ирина,https://avatars.mds.yandex.net/get-yapic/49368/hcMDNogbodUUmucgDuvSIlvYIKQ-1/islands-68,2024-02-27 11:47:37,"Большое спасибо Дарье за качественную консультацию и предоставление услуги в достаточно короткий срок. Быстро, вежливо и доступно.",5,"Большое спасибо за отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💙"
38,Olga Aristova,https://avatars.mds.yandex.net/get-yapic/26311/enc-beb2c3b33212cfea282a8c46e2d33c4d92e9c72ff6e121fe266b5615805bf03a/islands-68,2024-02-27 06:02:33,Хочу выразить огромную благодарность Семеновой Анастасии за оперативную работу и решение моего обращения!!! Очень отзывчивый и компетентный сотрудник!!!,5,"Спасибо за отзыв. Мы любим и ценим наших клиентов, поэтому стремимся предоставлять им высококачественное обслуживание. Рады, что вы оценили это 😃"
39,Светлана С,,2024-03-05 14:17:51,Благодарю за отличную работу и помощь Сибашвили Анну. Сделала все очень быстро и четко. Помогла в решении моего вопроса.,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
40,Татьяна Каськова,,2023-11-14 16:28:29,Выражаю благодарность Семеновой Анастасии за высокий уровень обслуживания . Очень внимательный и вежливый сотрудник,5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку работы нашего сотрудника 💛
41,Incognito 1354,,2023-10-18 09:06:06,В очередной раз убедился в высокой компетенции сотрудников данного отделения. Денис Рябов помог с невероятной скоростью разобраться с мобильным приложением и вопросами о интернет-банке. Спасибо!,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
42,Наталия К.,,2023-11-01 16:37:26,"Хочу выразить благодарность сотруднице , Семеновой Анастасии , за хорошее обслуживание , всегда рада помочь . Побольше таких сотрудников в банке ВТБ !",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
43,Анастасия Чалбаева,,2023-05-26 14:36:10,"Удобное расположение, имеется парковка, близкая доступность от метро, офис чистый и опрятный, обслуживание быстрое, все порадовало! Особая благодарность, Мамедкулиевой Р.М.! Спасибо!",5,"Анастасия, благодарим за ваш отзыв! Рады, что вы остались довольны 👍"
44,Елена М.,,2023-10-25 14:35:01,"Большое спасибо за быстрое и чёткое обслуживание Сибашвили Анне, все понятно, доступно. Приду ещё не один раз на обслуживание в отделение банка.",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
45,ольга теремкова,,2023-10-19 19:38:29,"Огромное спасибо сотруднику отделения банка - Алиеву Алексею за качественную консультацию, в решении вопроса, который не возможно было решить в онлайн банке. Очень помог, всё разъяснил.",5,Ваш положительный отзыв – наша лучшая награда 😊
46,Елена М.,,2024-01-23 13:58:45,"Выражаю благодарность ДО Нахимовский проспект за оперативное обслуживание и помощь в получении утерянных мной документов! Сотрудники оперативно решили мой вопрос, предоставили своевременную обратную связь! Отдел физических лиц - желаю Вам процветания и всех благ! С уважением , Ваши клиенты.",5,"Спасибо, нам очень приятно получать обратную связь 💛"
47,Александр М.,,2023-10-26 14:14:02,"Хочу выразить благодарность сотрудникам юр. отдела, а в частности Рябову Денису, за качественный сервис, высокий профессионализм, качественное обслуживание.",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
48,марина малышева,,2023-11-22 14:10:43,"Дарья, прекрасный сотрудник, максимально вежливый, владеет информацией на 100%, очень приятно общаться. Поможет в любых вопросах.",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
49,Олег Нинкин,,2024-02-07 18:40:22,"Приехали вечером, примерно в 18:40 в отдел по работе с ИП, спросить - сотрудники отделения, не дав закончить сказать, оборвав на полуслове - грубовато сообщили что отдел сегодня уже не работает. Причем никого из посетителей кроме нас не было - видимо мы нарушили тишину и покой, а может быть даже помешали кому-то собираться домой. Что-то не хочется пока туда приходить, боимся помешать снова.",3,"Мы хотим разобраться в ситуации. Для этого просим направить на наш адрес SMedia@vtb.ru ваши ФИО, дату посещения офиса и контактный номер телефона. В теме письма необходимо указать «Яндекс, Москва, Нахимовский проспект, 11к1, 07.02.24». Обязательно изучим информацию и примем меры 👌"
50,Фокус красоты,https://avatars.mds.yandex.net/get-yapic/23134/nxxr1skVbjDP2b6flv3SdPz1J0-1/islands-68,2024-01-30 19:07:54,"Хотела выразить огромную благодарность Сотруднице Банка ВТБ Анне Сибашвили
Быстро помогла определиться с кредитом
По выгодной ставке👍❤️❤️❤️
Буду обращаться только к Вам💯!!!
Желаю Вам много клиентов!!!",5,"Большое спасибо за отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💛"
51,Романова А.,https://avatars.mds.yandex.net/get-yapic/27232/W4BbTUpswtGVQ8KX6iS2IP2Yku8-1/islands-68,2023-12-19 10:25:03,"Хотела бы выразить благодарность и признательность представителю банка Ананьевой Дарьей , которая проявила профессионализм, человеческое участие в решении моего вопроса . Огромное спасибо.
С уважением Анна Романова.",5,"Анна, благодарим за положительный отзыв в адрес нашего сотрудника 👍"
52,Екатерина М.,https://avatars.mds.yandex.net/get-yapic/62162/6aCCwr0PyOmIIGnKVXrfIuKVs-1/islands-68,2023-11-09 12:55:54,"Денис Рябов из юридического отдела решил все вопросы быстро, включенно и с улыбкой. 
Спасибо! Лучшее отделение ВТБ по ведению бизнес счета)",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
53,Anna N.,,2023-10-30 08:10:33,"Единственный нормальный сотрудник в этом отделении Денис Рябов. Остальные сменяются достаточно быстро, не умеют сами решить вопросов без консультации руководства, ничего не могут сделать руками, без программы.",5,"Благодарим за обратную связь! Рады видеть, что вы оценили нас на 5 ⭐"
54,jamshed t.,,2024-02-15 08:35:00,"Получал дебетовую карту у менеджера Дарьи, все было оперативно . Очень вежливая и приветливая . спасибо",5,"Благодарим за отзыв! Рады, что вы остались довольны. Приходите ещё 💙"
55,Анастасия Петренко,https://avatars.mds.yandex.net/get-yapic/43978/k7ls1kl5KN2KcnffbDzUHP5ewQ-1/islands-68,2024-01-23 15:16:38,"Отличное отделение . Оперативное решение всех вопросов физических лиц, вежливые и компетентные сотрудники .",5,"Спасибо, нам очень приятно получать обратную связь 💛"
56,Оксана,https://avatars.mds.yandex.net/get-yapic/28439/SLBOvuXrhz62jB5i4yeA35pqC1w-1/islands-68,2023-10-11 15:33:36,"Была в офисе 11.10.2023, удобное расположение банка, приветливый персонал, который готов ответить на все возникшие вопросы! Особая благодарность Чебакову М.В., помог быстро решить вопрос!",5,"Для нас действительно важно, чтобы обслуживание в ВТБ приносило только положительные впечатления 😊 Постараемся и дальше соответствовать вашей высокой оценке 💪 Отдельно благодарим за то, что отметили работу конкретного специалиста!"
57,Николай Лазарев,,2024-01-23 09:04:11,"Посещал данный офис для переоформления вклада, сотрудник Жеребкова Ольга не только предложила выгодное предложение по вкладу, но и рассказала о возможности перевода пенсии в ВТБ, я с радостью перевел еще и пенсию",5,"Спасибо, нам очень приятно получать обратную связь 💛"
58,Георгий Сонин,,2024-04-03 07:27:32,"Давно обслуживаюсь в данном офисе ,все нравится ,Жеребковой Ольге спасибо за профессионализм и отзывчивость",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
59,Антон К.,https://avatars.mds.yandex.net/get-yapic/27274/RegRO70trLvTqlVTPmodquUHEtE-1/islands-68,2024-02-06 17:15:47,"Отличный офис, грамотные сотрудники
Особая благодарность Ольге и Римме Маратовне за помощь в решении проблемы",5,"Благодарим. Нам очень важно, чтобы каждый клиент был доволен 😃"
60,Роман П.,https://avatars.mds.yandex.net/get-yapic/61207/cvIvUgBvPV65ecFg2hZ2wr31s0-1/islands-68,2024-01-23 13:56:45,"Хочу оставить благодарность Ананьевой Дарьей за добросовестный труд , оперативное решение вопросов и доброжелательность.",5,"Спасибо, нам очень приятно получать обратную связь 💛"
61,Павел,https://avatars.mds.yandex.net/get-yapic/24700/enc-5bb005368faeef2c14a003562754e9b1347c01f049496225c598572d5b2f5f19/islands-68,2022-12-01 05:17:20,"Хорошее отделение, необычное расположение, управляющая решает все сложные вопросы и проблемы быстро и четко. На доске объявлений есть ее номер - пользуйтесь при необходимости. В целом обслуживание быстро проходит, но есть и то, что систематически не нравится: неработающие банкоматы. Несколько раз один из нескольких не работал, а было, когда все не работали полностью или частично, но никакого объявления, хотя все отделение об этом знает. Это приводит к потере времени. За это твёрдые три звезды.",3,"Поверьте, мы стремимся быть лучше. Обратная связь нам помогает понять наши проблемы и принять меры для улучшения сервиса и обслуживания. Благодарим вас за отзыв."
62,Инкогнито 4069,,2024-04-04 15:11:02,"Обращалась по вопросу программы мультибонус, получила полную информацию , сотрудники Дарья и Алексей были вежливы приветливы , спасибо",5,Благодарны вам за пятёрку и добрые слова о работе наших сотрудников 💙
63,Галина Г.,,2024-04-02 12:33:48,"Огромная благодарность за профессиональное, доброжелательное обслуживание и помощь Алиеву Алексею.",5,"Рады видеть, что вы оценили нас на 5 ⭐"
64,Алла Демидова,,2024-01-22 18:57:28,Персонал приветлив. Доступно все объяснили. Чисто. Рядом с метро. Очень удобно.,5,Большое спасибо за высокую оценку 😊
65,Елена З.,,2023-12-22 10:10:24,"Огромное спасибо Дарье за работу и общение с клиентами. Быстро, оперативно, понятно. К банку появляется больше доверия и уважения при таких сотрудниках.",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
66,Валерия Долженко,,2023-10-17 17:35:32,"Хочу выразить благодарность Сибашвили Анне за решение моей проблемы, обслуживание на высшем уровне. Отделение удобное, весь персонал приветливый.",5,"Огромное спасибо за приятный отклик 💛 Рады, что смогли помочь в решении вопроса 😉"
67,корецкий Михаил,https://avatars.mds.yandex.net/get-yapic/36777/X9FhXggYBfH7ZeOoreaTexWwo-1/islands-68,2023-11-08 14:21:58,"Тот случай, когда все отлично.
Не перестаю радоваться, сколь просто и понятно сотрудники банка (работа с юридическими лицами) доносят до своих клиентов важную информацию.",5,"Благодарим, что уделили время для оценки работы наших специалистов! Постараемся и дальше соответствовать вашей высокой оценке 😊"
68,Александр Пекленков,,2024-04-11 16:09:51,"Огромное спасибо Алексею Алиеву за знания, профессионализм, отзывчивость и доброжелательность!",5,
69,Инкогнито 5663,,2023-11-14 13:48:38,"Спасибо сотрудникам Нахимовский проспект, в частности Сибашвили Анне и Асатрян Виктории за помощь и решении моей проблемы.",5,"Очень приятно, что вы поставили нам высокую оценку и отметили работу сотрудников 👍"
